age,стоимость_акций,contact,day,month,duration,campaign,previous,poutcome
35,414,cellular,20,apr,11,5,2,other
25,1433,cellular,15,may,520,1,0,unknown
31,187,cellular,17,jul,86,1,0,unknown
48,0,cellular,28,aug,16,16,0,unknown
40,4610,cellular,14,aug,154,2,0,unknown
46,1429,unknown,14,may,91,1,0,unknown
30,334,cellular,29,jan,389,2,0,unknown
47,2,cellular,21,jul,71,15,0,unknown
23,500,unknown,4,jun,111,3,0,unknown
29,43,unknown,20,may,68,2,0,unknown
38,4030,cellular,19,nov,75,2,5,failure
56,306,cellular,8,jul,212,1,0,unknown
52,0,cellular,22,apr,91,2,1,failure
55,168,cellular,19,aug,79,2,0,unknown
43,210,cellular,29,jul,646,2,0,unknown
34,518,cellular,11,may,206,1,0,unknown
43,1696,cellular,26,aug,257,1,3,failure
55,-31,cellular,13,aug,81,2,0,unknown
34,856,cellular,20,apr,470,1,5,other
34,318,unknown,9,may,133,2,0,unknown
43,64,unknown,6,jun,230,2,0,unknown
39,800,cellular,19,nov,76,6,0,unknown
39,75,unknown,6,jun,26,1,0,unknown
34,347,cellular,6,feb,154,2,6,failure
55,2366,cellular,30,jul,94,4,0,unknown
67,701,cellular,6,aug,254,2,0,unknown
34,475,cellular,9,jul,1156,1,0,unknown
47,3285,cellular,31,jul,248,5,0,unknown
33,925,cellular,20,nov,884,3,0,unknown
45,128,cellular,18,nov,275,2,0,unknown
36,1587,cellular,28,jul,200,2,0,unknown
59,879,unknown,26,may,228,1,0,unknown
33,478,cellular,30,apr,475,2,0,unknown
52,280,cellular,14,jul,393,5,0,unknown
53,1868,cellular,8,aug,156,4,0,unknown
41,819,cellular,9,feb,244,3,0,unknown
45,4646,unknown,13,may,118,1,0,unknown
60,27,cellular,22,aug,40,2,0,unknown
32,736,unknown,23,may,700,3,0,unknown
28,224,cellular,2,feb,97,3,0,unknown
31,2544,cellular,15,jul,252,1,3,success
53,427,cellular,14,aug,360,4,0,unknown
58,2764,cellular,17,nov,235,1,0,unknown
38,376,unknown,7,may,1521,1,0,unknown
46,523,cellular,6,may,105,4,2,failure
53,71,cellular,29,jan,86,1,0,unknown
56,3948,cellular,3,apr,484,1,3,failure
52,1810,telephone,19,nov,117,1,0,unknown
38,994,unknown,9,jun,119,1,0,unknown
37,52,unknown,7,may,359,1,0,unknown
37,11,telephone,30,jul,109,8,0,unknown
37,0,unknown,18,jun,236,1,0,unknown
66,747,telephone,28,jan,203,3,1,failure
44,2657,unknown,20,jun,202,2,0,unknown
61,313,unknown,3,jul,42,1,0,unknown
34,61,unknown,5,may,21,1,0,unknown
33,2557,cellular,18,may,186,1,0,unknown
30,0,cellular,13,may,172,1,0,unknown
27,10,cellular,22,jul,527,1,0,unknown
37,658,telephone,23,jul,175,1,0,unknown
38,1679,unknown,20,jun,21,18,0,unknown
35,0,cellular,14,aug,370,4,0,unknown
50,841,unknown,29,may,54,2,0,unknown
39,0,cellular,27,aug,63,3,0,unknown
35,1160,unknown,27,may,116,3,0,unknown
36,-37,unknown,27,may,151,1,0,unknown
28,94,cellular,16,apr,300,1,0,unknown
39,585,cellular,18,nov,48,1,3,failure
39,235,unknown,9,jun,217,1,0,unknown
30,2145,cellular,18,may,727,2,0,unknown
32,1464,unknown,3,jun,193,1,0,unknown
28,232,cellular,29,jan,72,1,1,failure
47,187,unknown,9,may,165,1,0,unknown
53,12,cellular,27,aug,345,10,0,unknown
57,318,unknown,27,may,206,2,0,unknown
47,405,cellular,8,aug,994,2,0,unknown
56,334,unknown,15,may,127,2,0,unknown
38,0,unknown,2,jun,29,32,0,unknown
52,2,unknown,9,jun,70,3,0,unknown
46,966,cellular,19,aug,40,2,0,unknown
57,195,telephone,30,jul,185,4,0,unknown
42,0,cellular,7,jul,64,2,0,unknown
57,0,unknown,19,jun,97,1,0,unknown
51,260,cellular,27,aug,316,5,0,unknown
53,451,cellular,2,feb,125,1,2,failure
37,3242,unknown,21,may,233,1,0,unknown
47,8515,unknown,20,nov,14,7,4,other
48,1808,cellular,26,feb,245,1,0,unknown
39,20,unknown,7,may,109,1,0,unknown
42,3068,cellular,11,may,429,2,0,unknown
36,23,cellular,26,aug,133,11,0,unknown
34,1076,cellular,8,aug,70,2,0,unknown
61,1060,unknown,13,may,118,1,0,unknown
32,678,cellular,4,feb,1579,1,4,failure
35,1147,telephone,7,may,29,1,0,unknown
54,-630,unknown,23,may,173,1,0,unknown
31,459,cellular,28,aug,13,14,0,unknown
45,976,cellular,17,apr,183,1,2,failure
32,357,cellular,18,nov,175,2,0,unknown
52,-9,unknown,9,jun,123,1,0,unknown
36,1927,cellular,18,nov,288,1,1,other
31,500,unknown,6,jun,19,18,0,unknown
53,9146,cellular,13,aug,136,4,0,unknown
43,59,unknown,13,may,437,2,0,unknown
47,0,cellular,10,aug,1225,2,0,unknown
46,328,unknown,21,may,526,8,0,unknown
34,291,cellular,7,aug,91,2,0,unknown
55,-703,cellular,8,may,123,3,0,unknown
23,589,cellular,6,may,62,1,0,unknown
75,6053,cellular,11,feb,865,2,1,failure
58,1142,telephone,4,feb,82,3,0,unknown
35,725,cellular,20,nov,219,7,1,failure
27,802,cellular,22,sep,569,1,0,unknown
24,556,cellular,18,aug,460,2,0,unknown
48,191,cellular,5,feb,238,3,0,unknown
31,373,cellular,22,aug,346,5,0,unknown
57,6164,cellular,19,nov,161,2,0,unknown
53,37,cellular,28,aug,51,9,0,unknown
42,1156,telephone,20,apr,37,1,0,unknown
50,806,cellular,7,may,141,8,2,other
59,2381,cellular,30,apr,173,2,0,unknown
38,-314,unknown,28,may,66,2,0,unknown
39,285,unknown,6,may,209,1,0,unknown
28,1199,cellular,30,jul,1011,20,0,unknown
55,481,telephone,8,may,147,2,3,failure
33,137,cellular,25,aug,88,4,0,unknown
36,168,telephone,12,may,52,1,0,unknown
38,156,unknown,17,jun,544,3,0,unknown
28,4745,telephone,12,may,360,1,5,success
32,11797,cellular,11,aug,95,2,0,unknown
35,786,cellular,25,jul,322,1,0,unknown
58,4015,unknown,20,jun,106,3,0,unknown
30,0,unknown,9,may,20,1,0,unknown
33,331,cellular,14,may,178,7,5,other
36,1554,unknown,12,may,325,4,0,unknown
32,132,unknown,19,may,343,2,0,unknown
34,5086,cellular,25,may,213,4,0,unknown
42,529,cellular,19,nov,193,3,0,unknown
41,4824,cellular,18,jul,168,7,0,unknown
63,474,cellular,25,jan,423,1,0,unknown
38,86,unknown,6,may,218,1,0,unknown
54,2281,unknown,20,jun,158,1,0,unknown
39,186,cellular,17,apr,433,1,0,unknown
46,137,unknown,20,jun,252,3,0,unknown
37,6968,cellular,1,jun,175,1,0,unknown
76,86,cellular,12,aug,192,1,0,unknown
28,81,cellular,8,jul,158,1,0,unknown
33,6904,telephone,20,nov,114,2,0,unknown
46,137,unknown,5,may,246,1,0,unknown
30,25,telephone,30,apr,44,1,0,unknown
60,759,cellular,14,aug,136,2,0,unknown
56,1922,cellular,24,jul,247,2,0,unknown
24,3298,unknown,28,may,227,1,0,unknown
58,764,cellular,12,aug,219,4,0,unknown
79,8556,telephone,18,jan,326,2,2,success
32,3514,unknown,20,may,226,2,0,unknown
33,0,cellular,18,jul,351,2,0,unknown
77,680,telephone,27,nov,341,4,3,failure
60,0,telephone,22,jul,124,1,0,unknown
54,2819,cellular,7,aug,123,3,0,unknown
30,-518,unknown,28,may,244,6,0,unknown
50,60,cellular,27,aug,151,8,0,unknown
50,732,cellular,7,apr,736,7,0,unknown
37,2707,telephone,16,jul,109,1,0,unknown
41,177,telephone,11,jul,117,2,0,unknown
49,13229,telephone,8,jul,77,2,0,unknown
41,-204,unknown,6,jun,42,1,0,unknown
40,990,cellular,6,feb,252,3,0,unknown
38,648,unknown,3,jun,179,1,0,unknown
34,50,cellular,11,aug,106,3,0,unknown
49,1916,telephone,14,jul,281,3,0,unknown
72,763,cellular,24,apr,384,2,0,unknown
34,470,cellular,20,apr,217,1,0,unknown
31,0,cellular,19,aug,144,4,0,unknown
33,5739,cellular,21,nov,374,1,0,unknown
31,0,unknown,14,may,298,1,0,unknown
55,-375,cellular,30,jul,814,2,0,unknown
25,157,cellular,28,jul,33,31,0,unknown
34,1518,cellular,20,nov,128,2,0,unknown
53,1343,cellular,5,aug,129,4,0,unknown
39,-401,cellular,19,aug,274,4,0,unknown
41,5310,cellular,17,nov,984,1,0,unknown
32,2285,unknown,14,may,413,2,0,unknown
29,22171,cellular,18,may,44,1,3,failure
56,856,cellular,4,feb,70,4,7,other
19,1169,cellular,6,feb,463,18,0,unknown
39,3797,cellular,2,jun,96,2,0,unknown
32,53,cellular,18,nov,276,1,1,failure
43,2519,cellular,16,apr,257,2,9,other
32,795,cellular,8,aug,131,3,0,unknown
53,0,cellular,30,apr,586,2,0,unknown
52,2087,cellular,31,aug,267,1,1,failure
43,34,telephone,30,jul,29,1,0,unknown
48,5,unknown,9,jun,65,6,0,unknown
27,15,cellular,25,jul,67,3,0,unknown
27,390,cellular,28,oct,190,1,1,success
51,712,cellular,13,aug,287,2,0,unknown
39,2600,unknown,17,jun,77,1,0,unknown
33,-241,unknown,27,may,169,1,0,unknown
50,1545,cellular,20,nov,25,1,0,unknown
59,1026,unknown,5,nov,669,1,0,unknown
58,435,telephone,28,jul,122,6,0,unknown
54,876,cellular,27,oct,269,3,3,success
60,1801,telephone,29,oct,167,1,0,unknown
38,2278,cellular,13,may,244,1,0,unknown
39,157,unknown,30,may,99,6,0,unknown
40,1327,unknown,26,may,76,2,0,unknown
55,284,telephone,14,jul,252,4,0,unknown
36,495,cellular,12,mar,213,3,6,success
31,1588,unknown,3,jun,14,1,0,unknown
38,0,telephone,28,jul,121,2,0,unknown
52,428,unknown,30,may,153,1,0,unknown
45,542,cellular,11,may,8,5,3,other
32,66,cellular,19,nov,244,1,0,unknown
58,314,unknown,25,jun,67,2,0,unknown
35,24,cellular,8,apr,169,1,2,failure
36,613,cellular,7,aug,86,2,0,unknown
55,1467,cellular,29,jul,277,2,0,unknown
45,192,cellular,13,may,154,5,1,other
49,321,unknown,9,jun,135,3,0,unknown
44,788,cellular,17,apr,392,1,0,unknown
37,48,unknown,8,may,133,2,0,unknown
35,262,cellular,2,jul,96,2,4,success
36,4438,unknown,20,may,446,1,0,unknown
44,5045,cellular,21,nov,20,6,15,other
32,3014,cellular,7,may,291,2,0,unknown
56,21664,unknown,17,jun,214,8,0,unknown
32,5878,cellular,19,aug,159,2,0,unknown
35,2723,cellular,8,aug,275,4,0,unknown
44,576,unknown,8,may,128,3,0,unknown
59,0,telephone,19,nov,207,2,1,failure
31,2197,unknown,23,may,146,3,0,unknown
60,104,unknown,5,may,22,1,0,unknown
33,1279,cellular,18,may,239,2,3,success
45,295,cellular,23,jul,92,1,0,unknown
45,2128,unknown,19,may,149,4,0,unknown
57,367,telephone,16,nov,107,2,0,unknown
36,1477,cellular,7,aug,71,2,0,unknown
30,71,unknown,19,may,122,6,0,unknown
30,127,cellular,18,may,16,6,1,other
59,2921,telephone,3,feb,251,1,0,unknown
58,16264,telephone,17,nov,215,3,0,unknown
49,1672,cellular,17,jul,128,3,0,unknown
48,9207,cellular,18,aug,445,3,0,unknown
28,356,cellular,2,mar,76,2,0,unknown
59,133,cellular,9,jul,206,1,0,unknown
40,1217,cellular,18,nov,155,1,0,unknown
32,202,cellular,4,feb,429,1,1,failure
58,590,unknown,5,jun,133,1,0,unknown
28,442,cellular,19,jun,474,3,3,other
27,808,cellular,15,may,578,1,1,other
38,427,cellular,6,may,17,3,2,failure
53,431,unknown,11,jun,74,1,0,unknown
60,4256,cellular,16,aug,239,3,1,other
33,0,cellular,19,aug,275,8,0,unknown
52,238,cellular,6,may,101,1,5,other
64,846,cellular,11,feb,671,1,3,failure
40,3,cellular,19,nov,998,1,0,unknown
52,693,unknown,12,jun,271,1,0,unknown
28,0,unknown,15,may,133,3,0,unknown
49,362,unknown,4,jun,84,2,0,unknown
28,618,cellular,7,may,281,1,0,unknown
29,2893,unknown,3,jun,250,1,0,unknown
87,230,cellular,30,oct,144,1,0,unknown
37,1287,cellular,14,may,432,1,0,unknown
36,179,unknown,9,jun,411,1,0,unknown
35,980,cellular,2,aug,428,2,6,failure
33,79,cellular,22,oct,249,2,2,failure
60,3043,cellular,19,aug,235,3,0,unknown
25,808,cellular,18,sep,267,2,2,failure
69,745,telephone,9,sep,595,1,0,unknown
41,1309,unknown,20,jun,28,4,0,unknown
48,290,cellular,21,jul,257,2,0,unknown
35,1792,cellular,31,jul,630,6,0,unknown
30,178,unknown,20,may,747,5,0,unknown
59,0,cellular,27,aug,87,4,0,unknown
32,537,unknown,29,may,187,3,0,unknown
28,416,unknown,13,may,452,2,0,unknown
60,1472,unknown,20,jun,36,4,0,unknown
36,3953,cellular,19,nov,277,1,0,unknown
32,112,cellular,5,may,118,1,0,unknown
34,13204,cellular,20,nov,197,2,0,unknown
58,0,cellular,14,apr,101,5,0,unknown
53,2240,cellular,2,jun,282,2,1,success
31,22546,cellular,14,may,8,6,4,failure
33,0,telephone,17,jul,1448,7,0,unknown
46,23,cellular,21,nov,344,1,0,unknown
29,228,cellular,11,may,12,8,9,failure
37,215,unknown,6,jun,61,1,0,unknown
58,23,unknown,20,may,91,6,0,unknown
34,293,unknown,21,may,162,3,0,unknown
34,0,unknown,21,may,339,1,0,unknown
49,199,unknown,13,may,113,2,0,unknown
53,459,cellular,5,apr,558,1,0,unknown
42,8131,unknown,30,may,69,1,0,unknown
40,-378,cellular,13,may,541,1,6,failure
30,395,cellular,21,nov,429,1,0,unknown
31,10787,unknown,4,jun,135,2,0,unknown
55,865,cellular,27,oct,96,1,3,failure
36,340,cellular,20,apr,68,2,0,unknown
31,1882,cellular,7,may,529,2,0,unknown
26,265,cellular,30,jan,650,2,0,unknown
31,389,cellular,7,dec,69,1,2,failure
49,0,cellular,29,jul,71,7,0,unknown
54,384,cellular,12,may,30,7,0,unknown
47,94,cellular,31,jul,9,19,0,unknown
61,1471,cellular,12,aug,331,2,0,unknown
49,937,unknown,12,jun,66,1,0,unknown
51,500,cellular,20,nov,26,6,0,unknown
53,25,unknown,6,may,266,3,0,unknown
35,365,cellular,21,nov,168,2,0,unknown
25,34,unknown,4,jul,316,1,0,unknown
79,429,telephone,8,jul,1006,2,0,unknown
53,6839,cellular,19,nov,77,1,0,unknown
21,6,unknown,9,may,622,1,0,unknown
33,467,unknown,21,may,494,2,0,unknown
40,1876,unknown,20,jun,269,1,0,unknown
34,1847,cellular,9,apr,543,3,6,failure
52,247,cellular,29,jul,268,6,0,unknown
27,897,cellular,5,jun,397,1,0,unknown
57,4664,cellular,21,nov,22,4,1,failure
51,1291,unknown,3,jun,51,2,0,unknown
31,64,cellular,15,sep,208,1,2,success
49,-471,cellular,20,nov,77,3,7,failure
32,1160,unknown,11,jun,450,2,0,unknown
28,14,cellular,1,jun,201,1,0,unknown
33,26,cellular,17,apr,342,3,1,other
50,452,cellular,20,aug,181,2,0,unknown
42,382,cellular,13,may,294,1,0,unknown
45,2033,cellular,30,nov,123,1,4,failure
34,0,cellular,13,may,172,1,0,unknown
56,789,cellular,8,may,1022,1,2,failure
33,142,cellular,14,may,123,1,3,other
34,645,unknown,19,may,420,1,0,unknown
37,897,cellular,13,apr,119,2,2,failure
37,103,cellular,12,may,153,1,0,unknown
35,847,cellular,11,may,85,2,0,unknown
38,0,cellular,11,sep,260,3,3,success
32,517,unknown,5,may,528,1,0,unknown
52,1308,unknown,29,may,361,1,0,unknown
49,66,cellular,21,nov,59,4,0,unknown
46,361,unknown,19,may,86,7,0,unknown
42,66,cellular,6,feb,139,1,0,unknown
36,70,unknown,8,may,219,4,0,unknown
32,180,telephone,15,may,45,2,0,unknown
49,279,unknown,19,may,168,4,0,unknown
46,4,cellular,30,apr,268,1,5,other
40,1416,unknown,14,may,210,2,0,unknown
36,465,unknown,20,may,160,1,0,unknown
36,998,unknown,14,may,1044,2,0,unknown
34,550,cellular,9,jul,601,1,0,unknown
46,1285,unknown,27,may,89,1,0,unknown
32,4908,cellular,13,may,491,2,0,unknown
32,336,unknown,8,may,139,1,0,unknown
32,131,unknown,3,jun,267,3,0,unknown
43,348,cellular,15,jul,88,3,0,unknown
25,453,cellular,17,jul,134,1,0,unknown
55,1102,unknown,15,may,126,2,0,unknown
24,926,cellular,15,may,191,1,0,unknown
40,502,cellular,3,feb,267,4,3,other
38,8669,telephone,20,apr,5,3,6,failure
48,316,unknown,5,jun,560,2,0,unknown
36,9324,cellular,30,mar,138,8,0,unknown
57,0,cellular,19,aug,188,4,0,unknown
45,72,cellular,15,may,262,2,2,failure
33,61,cellular,19,aug,836,3,0,unknown
38,173,cellular,29,aug,150,4,0,unknown
26,-162,cellular,15,may,44,2,0,unknown
30,47,cellular,31,jul,11,17,0,unknown
55,1983,telephone,19,nov,123,1,0,unknown
34,326,unknown,15,may,150,2,0,unknown
60,2552,cellular,30,jan,255,2,4,other
36,1283,cellular,18,aug,92,5,0,unknown
65,2179,cellular,4,sep,112,7,0,unknown
39,1047,unknown,6,jun,554,1,0,unknown
52,36,cellular,13,aug,109,2,0,unknown
55,-308,cellular,2,feb,781,1,0,unknown
26,1177,cellular,19,oct,116,1,0,unknown
40,2077,cellular,13,may,363,1,24,other
52,0,cellular,7,aug,82,2,0,unknown
29,1,cellular,18,jul,167,3,0,unknown
41,7735,cellular,20,nov,220,1,1,failure
30,1922,cellular,18,may,546,1,0,unknown
28,153,cellular,23,jul,1124,2,0,unknown
26,2770,unknown,8,may,141,1,0,unknown
58,139,cellular,27,may,188,1,2,other
29,21,cellular,14,may,107,4,3,failure
48,178,unknown,17,jun,320,4,0,unknown
35,444,cellular,15,apr,244,3,0,unknown
26,209,cellular,22,jul,319,2,0,unknown
49,3096,unknown,16,jun,147,2,0,unknown
34,5320,cellular,3,mar,114,6,5,other
32,4885,cellular,18,nov,400,2,0,unknown
31,0,cellular,18,nov,79,3,0,unknown
48,5462,unknown,6,jun,29,4,0,unknown
40,6767,cellular,20,nov,97,2,0,unknown
42,2974,unknown,21,may,187,5,0,unknown
48,427,unknown,14,may,201,1,0,unknown
38,8876,cellular,2,feb,280,1,1,failure
53,146,unknown,30,may,150,1,0,unknown
59,319,cellular,24,jul,129,1,0,unknown
28,304,cellular,14,jun,516,1,0,unknown
41,389,unknown,16,jun,127,2,0,unknown
50,766,unknown,17,jun,174,2,0,unknown
31,0,cellular,29,jul,82,5,0,unknown
30,3107,unknown,3,jun,1516,2,0,unknown
59,174,unknown,16,may,204,1,0,unknown
33,-305,unknown,9,may,109,1,0,unknown
35,670,cellular,9,jul,378,1,0,unknown
30,6164,unknown,27,may,152,11,0,unknown
71,2850,cellular,17,feb,185,1,0,unknown
30,79,cellular,15,may,317,1,0,unknown
24,110,unknown,23,may,27,1,0,unknown
34,5039,cellular,20,nov,205,6,0,unknown
34,360,telephone,19,nov,46,1,2,failure
52,199,cellular,28,jan,978,2,1,other
33,238,cellular,5,feb,45,5,0,unknown
38,5092,unknown,17,jun,145,6,0,unknown
41,1088,cellular,28,jan,138,1,0,unknown
42,221,unknown,7,may,720,2,0,unknown
38,889,unknown,18,jun,362,1,0,unknown
48,750,cellular,18,may,90,6,0,unknown
34,0,unknown,16,may,214,1,0,unknown
46,1291,cellular,14,may,142,3,17,failure
33,1844,unknown,29,may,241,3,0,unknown
40,89,telephone,9,feb,148,6,0,unknown
36,4280,unknown,19,jun,227,6,0,unknown
32,0,cellular,21,aug,126,2,0,unknown
33,625,unknown,28,may,410,1,0,unknown
55,574,cellular,29,jan,243,2,0,unknown
58,320,unknown,30,may,171,2,0,unknown
25,468,unknown,15,may,147,1,0,unknown
47,440,unknown,12,jun,91,1,0,unknown
40,0,cellular,19,nov,332,1,1,failure
59,5706,cellular,25,jul,471,2,0,unknown
40,7780,telephone,4,may,364,1,1,other
30,-559,cellular,7,may,98,1,2,failure
25,16874,cellular,15,may,117,2,0,unknown
58,1987,telephone,14,jul,185,4,0,unknown
39,98,telephone,15,may,59,3,1,other
40,642,cellular,18,nov,147,3,0,unknown
38,526,unknown,23,may,553,2,0,unknown
66,6483,cellular,13,aug,275,1,0,unknown
47,2306,telephone,6,aug,239,4,0,unknown
37,954,unknown,2,jun,402,9,0,unknown
36,-679,cellular,7,may,172,1,1,failure
50,-1,cellular,19,aug,195,2,0,unknown
76,2590,telephone,9,feb,68,12,0,unknown
58,331,cellular,28,jul,82,3,0,unknown
42,4209,unknown,5,jun,57,6,0,unknown
58,462,cellular,13,nov,495,1,1,success
28,0,cellular,21,jul,479,1,0,unknown
41,0,cellular,29,aug,141,2,0,unknown
30,151,cellular,19,aug,82,4,0,unknown
32,883,cellular,10,dec,798,1,5,other
27,266,cellular,7,jul,232,1,0,unknown
48,0,cellular,26,aug,60,5,0,unknown
36,491,unknown,8,may,103,3,0,unknown
54,3,cellular,8,jul,443,1,0,unknown
36,198,unknown,9,may,400,2,0,unknown
52,14363,unknown,5,jun,132,1,0,unknown
34,0,cellular,18,aug,374,16,0,unknown
43,136,cellular,25,aug,363,7,0,unknown
32,28,cellular,8,aug,111,2,0,unknown
33,335,cellular,29,aug,130,4,0,unknown
51,174,telephone,29,jul,308,3,0,unknown
39,270,unknown,3,jun,116,1,0,unknown
44,1206,cellular,9,jul,160,2,0,unknown
49,198,unknown,13,may,205,3,0,unknown
25,914,cellular,12,may,185,2,0,unknown
39,31,cellular,20,nov,61,2,4,failure
54,0,telephone,14,aug,159,2,6,success
32,347,cellular,18,may,213,1,6,failure
36,860,unknown,20,may,294,15,0,unknown
54,89,cellular,10,jul,140,3,0,unknown
31,0,cellular,28,jan,71,1,9,other
45,0,cellular,8,jul,47,7,0,unknown
31,68,cellular,16,apr,570,2,0,unknown
45,-149,cellular,14,jul,287,2,0,unknown
33,2411,cellular,23,oct,130,1,1,failure
46,225,cellular,14,may,201,1,1,other
43,2731,cellular,21,nov,11,7,0,unknown
50,112,cellular,4,nov,70,5,5,other
44,0,cellular,22,aug,54,2,0,unknown
42,3620,unknown,27,may,22,16,0,unknown
26,179,cellular,30,jul,103,3,0,unknown
47,1544,cellular,6,apr,104,1,1,failure
48,199,telephone,18,aug,29,2,0,unknown
60,231,unknown,12,may,57,2,0,unknown
27,76,unknown,4,jun,236,1,0,unknown
30,302,cellular,11,feb,528,3,0,unknown
28,189,cellular,31,jul,68,2,0,unknown
58,565,telephone,7,jul,876,1,0,unknown
37,310,cellular,1,sep,76,1,0,unknown
36,1746,unknown,26,may,99,1,0,unknown
39,6,cellular,18,may,122,3,4,failure
52,-110,cellular,29,jan,141,1,0,unknown
55,2749,unknown,29,may,58,2,0,unknown
30,6495,cellular,30,mar,78,3,0,unknown
36,35,unknown,3,jun,435,3,0,unknown
39,-650,cellular,15,may,123,2,1,failure
47,292,telephone,28,jul,210,3,0,unknown
42,5774,unknown,15,may,54,2,0,unknown
42,2416,unknown,20,may,138,4,0,unknown
58,35,cellular,29,jul,336,7,0,unknown
68,19317,cellular,4,aug,249,1,0,unknown
43,50,unknown,28,may,63,1,0,unknown
44,-674,unknown,5,may,257,1,0,unknown
49,3726,cellular,5,aug,875,2,0,unknown
57,1180,unknown,14,may,191,2,0,unknown
61,6610,cellular,24,feb,481,2,0,unknown
36,319,cellular,18,may,120,2,0,unknown
31,1545,cellular,13,may,207,1,0,unknown
51,1315,telephone,5,jun,303,2,0,unknown
31,424,cellular,21,aug,93,2,0,unknown
56,151,cellular,3,feb,128,1,0,unknown
30,-970,cellular,21,aug,194,2,0,unknown
38,-762,unknown,30,may,408,2,0,unknown
35,181,cellular,31,jul,5,3,0,unknown
31,-120,cellular,17,jul,231,2,0,unknown
39,1022,unknown,20,jun,20,3,0,unknown
50,78,cellular,14,jan,218,3,9,other
39,209,unknown,23,jul,36,2,0,unknown
26,2469,cellular,16,jul,136,8,0,unknown
55,0,cellular,19,nov,336,1,0,unknown
43,328,cellular,8,jul,192,1,0,unknown
34,0,cellular,26,may,141,1,1,failure
51,307,unknown,17,jun,65,2,0,unknown
31,1384,cellular,30,jan,203,2,3,other
32,0,cellular,26,aug,104,9,0,unknown
53,719,unknown,14,may,230,1,0,unknown
44,0,cellular,10,aug,71,1,0,unknown
38,6704,unknown,21,may,205,2,0,unknown
47,4543,unknown,14,may,162,1,0,unknown
36,0,unknown,27,may,145,2,0,unknown
30,149,unknown,3,jun,220,2,0,unknown
46,-1400,telephone,6,may,309,3,4,failure
33,-118,unknown,27,may,421,3,0,unknown
43,2160,cellular,8,sep,261,1,1,success
38,3452,cellular,13,aug,132,2,0,unknown
27,842,cellular,30,jul,273,1,1,other
38,3576,cellular,25,nov,349,2,1,success
41,1666,unknown,9,jun,291,3,0,unknown
29,0,cellular,28,jul,83,6,0,unknown
39,0,unknown,20,may,793,2,0,unknown
42,1628,cellular,5,feb,119,1,8,success
47,51,unknown,16,may,312,1,0,unknown
30,447,unknown,14,may,103,6,0,unknown
34,396,cellular,16,jul,101,3,0,unknown
45,4994,unknown,20,jun,48,1,0,unknown
43,3215,cellular,21,jul,228,3,0,unknown
59,2814,unknown,20,jun,81,3,0,unknown
50,0,cellular,7,jul,152,2,0,unknown
39,293,unknown,23,may,160,3,0,unknown
36,474,unknown,27,may,59,1,0,unknown
44,16178,cellular,21,nov,297,1,0,unknown
36,0,cellular,22,aug,147,2,0,unknown
27,88,cellular,4,may,143,1,0,unknown
29,308,unknown,28,may,75,1,0,unknown
70,1164,telephone,14,may,338,3,2,failure
44,13893,unknown,11,jun,29,2,0,unknown
55,0,unknown,14,may,159,2,0,unknown
36,-435,unknown,2,jun,85,8,0,unknown
28,389,cellular,11,may,15,7,0,unknown
50,356,cellular,8,may,198,2,5,other
49,2718,unknown,19,may,114,2,0,unknown
71,261,cellular,12,aug,1117,2,0,unknown
31,757,cellular,3,feb,343,2,0,unknown
45,16,cellular,31,jul,59,2,0,unknown
42,-422,cellular,9,jul,31,1,0,unknown
45,248,cellular,16,jul,212,2,0,unknown
47,145,unknown,7,may,157,6,0,unknown
60,598,cellular,8,jul,96,1,0,unknown
35,949,unknown,27,may,245,2,0,unknown
31,614,cellular,11,aug,72,4,0,unknown
33,1209,cellular,16,apr,700,1,0,unknown
50,202,cellular,15,apr,107,1,4,failure
51,1840,cellular,18,aug,312,3,0,unknown
34,114,cellular,4,jun,153,1,3,other
56,-229,cellular,23,jul,55,10,0,unknown
29,182,telephone,13,may,38,3,0,unknown
31,401,cellular,14,aug,96,3,0,unknown
44,759,unknown,23,may,397,1,0,unknown
55,4194,telephone,30,jul,208,3,0,unknown
35,0,telephone,28,jan,122,3,0,unknown
36,629,cellular,29,dec,109,1,1,failure
54,153,unknown,26,may,74,1,0,unknown
32,553,cellular,22,jul,72,1,0,unknown
36,1057,cellular,5,feb,383,2,0,unknown
60,78,unknown,12,may,113,3,0,unknown
32,-28,unknown,4,jul,400,1,0,unknown
57,929,cellular,19,aug,387,8,0,unknown
34,428,cellular,18,may,59,2,0,unknown
27,268,cellular,13,may,528,1,2,failure
52,83,cellular,26,aug,1223,6,0,unknown
45,998,telephone,30,jul,38,2,0,unknown
58,2223,cellular,4,dec,1139,2,1,success
39,6,cellular,19,nov,286,2,0,unknown
48,312,cellular,3,feb,369,2,0,unknown
36,0,cellular,13,aug,333,5,0,unknown
31,691,cellular,8,may,198,1,0,unknown
41,771,cellular,26,aug,106,8,0,unknown
30,192,cellular,22,jul,423,1,0,unknown
57,0,cellular,12,aug,116,4,0,unknown
29,1070,unknown,19,may,30,1,1,other
29,84,cellular,13,apr,1101,2,0,unknown
30,2,cellular,16,jun,102,1,1,failure
44,1242,cellular,6,aug,384,6,0,unknown
33,5969,cellular,4,sep,156,2,8,failure
56,3337,telephone,17,nov,99,3,0,unknown
26,1347,telephone,18,jun,280,6,5,other
52,64,telephone,29,aug,20,2,0,unknown
